Group,Review
G4,"Den Namen ""Alp-Us"" finde ich schon etwas unhandlich, er sagt nicht wirklich etwas über das Tool aus, oder wofür es dient. Ist Alpenurlaub als einziges Geschäftsmodell wirklich so sinnvoll? Ich denke mir, die meisten Leute die semi-regelmäßig dorthin in den Urlaub fahren, sind schon etablierte Gruppen, die dann auch schon bekannte Präferenzen haben was Locations, Gaststätten, Hotels etc. angeht. Da wäre es doch besser, wenn man verschiedene Features implementiert, die einem aufgrund von Präferenzen Vorschläge / Recommendations geben. Allgemein bin ich also nicht so wirklich überzeugt von dem Konzept, ich halte es für zu spezifisch. Vielleicht sollte man lieber etwas generalisierter angehen, beispielsweise generelles Vorschlagen von Urlaubs-Locations und Aktivitäten in einem bestimmten Gebiet. Warum muss sich denn jeder gesondert anmelden, anstatt dass der Gruppenleiter das für alle übernimmt, wäre das nicht deutlich einfacher und komfortabler?  Von der Präsentation her fand ich es allerdings ganz nett, die Grafiken waren  Okay, In der ersten Aufgabe hast du den Stakeholder Ansatz gut thematisiert und du hast einen guten Einleitungstext. Allgemein hätte ich noch etwas erwähnt über die wichtigen Topics Privacy und Security, wie die Daten genau verarbeitet werden (wie werden sie monetarisiert?) und befolgt man europäische Datenschutzverordnungen usw. Das ist ja heute beim Kunden auch sehr wichtig und viele Leute achten da noch einmal besonders darauf. Vielleicht würde ich noch ein paar Beispiele reinpacken mit welchen Firmen und Locations man da zusammenarbeitet bzw. co-operiert und was für Tickets man da genau verkauft, da könnte man bestimmt gut Werbung mit machen und vielleicht auch Gewinne machen durch Werbedeals, Preisreduktionen, Coupons, Cashback und so weiter und so fort. Vielleicht auch noch ein paar Bezahlmöglichkeiten erwähnen wie zum Beispiel Kreditkarte, Debit Karte, PayPal, Coupons, und dann auch noch sowas wie Gruppenrabatte vielleicht und andere Features wo die App einen überzeugen kann, denn es gibt ja sicherlich schon viel Konkurrenz in der Sparte. <span class=""inline-suggestion""> definitiv sollte vor allem auf die rezepte/zutaten aufgebaut sein, und natürlich der apps qualität ohne eine verspätung zu haben. unter dem punkt gains</span>  

"
G4,"Die App is grossartig, weil sie alles, was man fuer einen Skiurlaub braucht, an einem Ort zentralisiert. Normalerweise ist es ziemlich schwierig, den Skiort mit dem Hotel zu organisieren und den Zugang zu Essen ueber Restaurants sicherzustellen, und alles muss manuell erledigt werden. Darueber hinaus, muss man ueber die Transportmethoden fuer jede Haltestelle nachdenken. Allein mit dieser App koennte man bei der Planung solcher Reisen viel Zeit Sparen. Allerdings gibt es auch Nachteile, zum Beispiel wird im Video nicht klar genug gesagt, wie die Organisation der Reise umgesetzt wird. Welche Art von Informationen man in die App eingeben muss und welch Datenschutzbedanken diesbezueglich werden nicht beruecksichtigt. Es wird auch nicht gesagt, wie viel Zeit dieser gesamte Prozess dauert und wie viel er kostet. Wenn es sehr teuer ist, lohnt es sich moeglichweise nicht, die Zeit zu sparen, es manuell durchzufuehren. Es waere sehr klug, diesen Prozess ziemlich kostenguenstig durchzufuehren, da die Leute sonst diese App nicht nutzen wuerden, was ein bisschen schade ist. Wenn dieser Vorgang ausserdem zu lange dauert, beispielsweise sogar laenger als die manuelle Ausfuehurng, macht es keinen wirklichen Sinn, ihn durchzufuehren. Ausserdem hat jeder eine Vorliebe fuer ein Hotel, ein Skigebiet und Restaruants, alle diese Vorlieben sind irgendwie in der App enthalten, denn sonst wuerde es sich nicht lohnen, diese App ueberhaput zu nutzen. Alles in allem has diese App mit einigen kleinen Verbesserungen und klareren Anweisungen echtes Potenzial, insbesondere auf dem europaeischen Markt fuer Leute, die einfach und schnell einen Ausflug in ein Skigebiet planen moechten.
"
G4,"Die grundsätzlich Idee ein gemeinsames Buchungstool für Ausflüge und Urlaube zu haben klingt sehr vielversprechend; die Zielgruppe ausschließlich auf Skiurlauber:innen zu beschränken wirkt etwas klein. Es reicht aus, wenn ein Teilnehmender der Gruppe nicht Technikaffin ist und deshalb der Aufwand eine neue App zu installieren und sich zu registrieren für ihn zu hoch ist, dass die gesamte Gruppe als Zielgruppe ausscheidet. Zudem auch nicht alle  Ski-Läden vertreten sind. Außerdem ist der Mehrwert für den Restaurantszyklus etwas knapp, denn dieser würde sich wirklich nur lohnen, wenn fast alle Restaurants sich an der App beteiligen würden.  Der Aufwand extra eine neue App herunterzuladen und sich und alle Teilnehmenden zu registrieren erscheint mir recht hoch. Könnte diese allerdings für mehrere Ausflüge und Urlaube genutzt werden, wäre der Aufwand - Nutzenfaktor deutlich ausgeglichener. Das allerdings jeder Teilnehmende auf die Tickets zugreifen kann und alle innerhalb einer App gesammelt werden, erscheint mir sehr praktisch und ist definitiv eine Stärke der App. Die gesamte Aufmachung des Videos hat mich zudem nicht überzeugt. Um eine App zu gestalten braucht es sehr gute Fähigkeiten im Mediendesign und ich frage mich, warum nicht mehr Arbeit in eine ansprechende Darstellung des Pitch gelegt wurde. Sollte die App auf einem ähnlichen Level an Gestaltung präsentiert werden, konnte das mögliche Nutzer:innen abschrecken. Die Grundidee ist nichtsdestotrotz sehr überzeugend, aber für den Anbieter auch nicht unaufwendig. Denn damit die App am Ende für den Nutzenden wirklich eine Erleichterung in der Planung des Urlaubs darstellt, müssen so gut wie alle Restaurants, Unterkünfte und möglich Skiresorts sich an der App beteiligen und über diese App eine Buchung bei diesen möglich sein. Es muss also bereits vor der Veröffentlichung der App sehr viel Arbeit in diese gesteckt werden um am Ende eine recht kleine Zielgruppe zu erreichen. Viel Erfolg bei der weiteren Arbeit an dem Projekt. 
"
G4,"Diese App ist wirklich sehr interessant. Das video erklärt sehr anschaulich, wie sie bei des Planung eines Urlaubs in den Bergen hilfreich sein kann. Die Stärken der App liegen darin, dass man di verschiedenen Elemente der Planung eines Skiurlaubs in einer einzigen App zusammenfassen kann. Obwohl sich des Name des App auf die Alpen bezieht, mach der Name für eine deutshe App Sinn. Wenn man sein Unternehmen jedoch ins Ausland verlangern möchte, könnte der Name ein Nachteil darstellen, da die Alpen eine Bergkette in Westeuropa sind. Ein weiterer negativer Punkt, den ich aus des Prâsentaion herausgelesen habe, ist der ""gastronomishe"" teil der Anwendung. Ich glaube, dass die meisten Menschen während ihres Urlaubs gerne lokale Restaurants besuchen, um ein Gefühl von Abenteurer zu bekommen und nicht jeden Aspekt ihres Aufenthalds im Voraus zu planen. Auch technisch sheint mir die App kompliziert zu sein. Damit die App die meiste Zeit richtig funktioniert, müssen alle Dienste, con denen sie abhängig ist, verfügar sein. Wenn der Dienst con Air Bnb z. B. offline ist, können die Nutzer dann immer noch auf ihre Buchungen und Informationen zugreifen?  Was ist mit dem Transport? Fahrkarten, die nicht von der offiziellen App der Zuggesellschaft stammen, werden oft von den Kontrolleuren zurückgewiesen. Die App wird nutzlos, wenn man nur seine Fahrkarte in der App kaufen kann un dann die App der Zuggesellschaft herunterladen muss, um seine Fahrkarte auf dem Handy zu haben. Trotz einiger negativer Punkte denke ich, dass diese App eine gute Lösung für das Problem der vielen Apps ist, die man für die Planung eines Skiurlaubs benötigt. Die Idee von diser App ist sehr interessant und hat einen grossen Wert an sich, aber die technischen Fragen des Zuänglichkeit der Dienste und die Fragen der Nutzung müssen unbedingt gelöst werden, bevor dies App auf den Markt gebracht werden kann. 
"
G4,"Diese App ist wirklich sehr interessant. Das video erklärt sehr anschaulich, wie sie bei des Planung eines Urlaubs in den Bergen hilfreich sein kann. Die Stärken der App liegen darin, dass man di verschiedenen Elemente der Planung eines Skiurlaubs in einer einzigen App zusammenfassen kann. Obwohl sich des Name des App auf die Alpen bezieht, mach der Name für eine deutshe App Sinn. Wenn man sein Unternehmen jedoch ins Ausland verlangern möchte, könnte der Name ein Nachteil darstellen, da die Alpen eine Bergkette in Westeuropa sind. Ein weiterer negativer Punkt, den ich aus des Prâsentaion herausgelesen habe, ist der ""gastronomishe"" teil der Anwendung. Ich glaube, dass die meisten Menschen während ihres Urlaubs gerne lokale Restaurants besuchen, um ein Gefühl von Abenteurer zu bekommen und nicht jeden Aspekt ihres Aufenthalds im Voraus zu planen. Auch technisch sheint mir die App kompliziert zu sein. Damit die App die meiste Zeit richtig funktioniert, müssen alle Dienste, con denen sie abhängig ist, verfügar sein. Wenn der Dienst con Air Bnb z. B. offline ist, können die Nutzer dann immer noch auf ihre Buchungen und Informationen zugreifen?  Was ist mit dem Transport? Fahrkarten, die nicht von der offiziellen App der Zuggesellschaft stammen, werden oft von den Kontrolleuren zurückgewiesen. Die App wird nutzlos, wenn man nur seine Fahrkarte in der App kaufen kann un dann die App der Zuggesellschaft herunterladen muss, um seine Fahrkarte auf dem Handy zu haben. Trotz einiger negativer Punkte denke ich, dass diese App eine gute Lösung für das Problem der vielen Apps ist, die man für die Planung eines Skiurlaubs benötigt. Die Idee von diser App ist sehr interessant und hat einen grossen Wert an sich, aber die technischen Fragen des Zuänglichkeit der Dienste und die Fragen der Nutzung müssen unbedingt gelöst werden, bevor dies App auf den Markt gebracht werden kann. 
"
G4,"Dieses Modell scheint gut konzipiert und durchgedacht zu sein. Es ist klar, dass die Macher einige Zeit damit verbracht haben, es zu entwickeln. Mir gefällt besoders die Tatsache, dass es sich um eine Handy-App handelt, weil sie so einfach zu Bedienen ist. Solche Apps sind normalerweise intuitiv und leicht zu erlernen. Ausserdem besteht die Möglichkeit, das Erlebnis durch Spiele zu erweitern. Es wäre interresant zu sehen, ob es nicht das Potenzial für eine Monetarisierung durch die Einblendung personalisierter Werbung gibt. Die Stärke dieser Idee liegt in ihrem klaren Fokus. Ein Sportgebiet - der Skisport - bedeutet eine klar definierte Gruppe von Kunden und Dienstleistern. Auch die Tatsache, dass diese App für Gruppen von Benutzern funktioniert, ist gut. Einladungslinks sind eine praktikable Lösung.  Einer der Schwachpunkte, die ich sehe, ist die fehlende Klarheit darüber, wie der Betrieb dieser App finanziert werden soll. Wer wird zahlen? Die Dienstanbieter - eine feste Gebühr? Oder ein Prozentsatz der Transaktionen? Wie hoch wird der Prozentsatz sein? sollten die App Nutzer nicht auch zahlen? Könnte es eine Premium Version der app ohne Werbung geben? Mit vielleicht mehr Funktionen?  Ein weiterer Schwachpunkts is das begrentzte Angebot an Unterkunftanbietern. Ess müssen nicht nur Buchungsysteme von Drittanbietern, sondern auch individuelle Hotels und apartments und Fe-Wos angeboten werden. Diese app würde schnell zu einer ""vierten Partei"" im gesamten Prozess werden und das könnte zu viel Verwirrung führen. Der Schutz personenbezogener Daten ist ein weiteres Anliegen. Die Entwickler dieser App müssen sicherstellen, dass diese App GDPR-konform ist. Vor allem, da sie personenbezogene Daten von mehreren Nutzern und mögkicherweise auch Minderjährigen verarbeitet. Ich würde gerne ein Paar Pünkte vorschlagen, um diese App verbessern: eins - Aufnahme von Diätvorschriften in die Nutzprofile der App, damit die gezielten Angebote von restaurants und Kneipen in de Umgebung bereits Orte herausfiltern, ann denen bestimmte Personen bestimmte Dinge nich essen können. Zwei: die Option anbauen, eine Versicherung für Verlůetzungen und den Verlust von Ausrüstung abzuschliessen. 
"
G4,"Es handelt sich um eine neue  browserplattform über welche Gruppen Skiurlaube organisiert werden können.  Das Modell auf dieser App Platform gibt wichtige optionen für übergreifende App welche verschiedene Schwerpunkte zusammenfasst. Der Vorteil ist zuerst dass mit vier klar abgegrenzten Feldern eine erste Entscheidungshilfe gegeben wird und Unterkunft, Reise, Gastronomie und Teilnehmer  entweder zusammengebucht werden können oder auch einzeln. Klarer Vorteil ist die Buchung für Gruppen über die dann gemeinsam gebucht wird und Informationen ausgetauscht werden. Jedes Gruppenmitglied hat Kenntnisse über den  Buchungsprozess und Kenntnisse über den Aufenthaltsort, Reisetag und Reiseart. Verschiedene Übernachtungsmöglichkeiten werden angeboten und jeder kann sich entscheiden dafür oder dawider. Es scheint eher ein App für Gruppenreisen zu sein die man auch ein wenig individuell gestalten kann aber schlussendlich  für Gemeinschaftsprojekte geeignet ist. Verbindung ist der Serviceanbieter als Knotenpunkt welcher die Teilnehmer koordiniert und ihre Daten aufnimmt.  Buchungsvorgang und  Aufnahme von Buchungsauftrag konnten so tragbar gemacht werden. Gemeinschaftsprojekt ist für die Unternehmensgruppe ein wichtiges anbietermodul. Der Zahlungsmodus wird individuell gestaltet sodass jedes Gruppenmitglied  bezahlt und so diesen Vorgang transparenter macht sowohl für den Dienstleister als auch für die Teilnehmer. Bis zu dieser Stufe scheint die Bedienung der App eigentlich unproblematisch zu sein. Vorschläge zur Auswahl gibt es ausreichend. Was allerdings die Kommunikation untereinander betrifft ist etwas schwach , es ist nicht klar ob die Informationen die das einzelne Gruppenmitglied erfährt ausreichend sind oder ob noch ein direkter Austausch notwendig ist. Übersichtlich sind wie gesagt die zahlreichen Vorschläge und Möglichkeiten zusätzlich andere Freizeitmöglichkeiten zu nutzen. <span class=""inline-suggestion""> aufgrund hoher nachhaltigkeit der dienstleistung ist sicherlich vielen diesbezüglich super. könnte aber stehen oder ähnlich vielen alleinstehenden mö</span>Wichtige Utensilien wie Skipässe können  ebenfalls mitgebucht  werden, wahrscheinlich eher für die ganze Gruppe als für das einzelne Gruppenmitglied. Insgesamt sehe ich die durchaus pratikable und übersichtliche App gut als Organisator von zusätzlichen Aufgabenstellungen aber für Individualreisenden  würde ich deshalb darauf achten, nicht in die reiseplanung zu integrieren, damit die Gruppendynamik nicht gestört wird. 
"
G4,"Es handelt sich um eine neue  browserplattform über welche Gruppen Skiurlaube organisiert werden können.  Das Modell auf dieser App Platform gibt wichtige optionen für übergreifende App welche verschiedene Schwerpunkte zusammenfasst. Der Vorteil ist zuerst dass mit vier klar abgegrenzten Feldern eine erste Entscheidungshilfe gegeben wird und Unterkunft, Reise, Gastronomie und Teilnehmer  entweder zusammengebucht werden können oder auch einzeln. Klarer Vorteil ist die Buchung für Gruppen über die dann gemeinsam gebucht wird und Informationen ausgetauscht werden. Jedes Gruppenmitglied hat Kenntnisse über den  Buchungsprozess und Kenntnisse über den Aufenthaltsort, Reisetag und Reiseart. Verschiedene Übernachtungsmöglichkeiten werden angeboten und jeder kann sich entscheiden dafür oder dawider. Es scheint eher ein App für Gruppenreisen zu sein die man auch ein wenig individuell gestalten kann aber schlussendlich  für Gemeinschaftsprojekte geeignet ist. Verbindung ist der Serviceanbieter als Knotenpunkt welcher die Teilnehmer koordiniert und ihre Daten aufnimmt.  Buchungsvorgang und  Aufnahme von Buchungsauftrag konnten so tragbar gemacht werden. Gemeinschaftsprojekt ist für die Unternehmensgruppe ein wichtiges anbietermodul. Der Zahlungsmodus wird individuell gestaltet sodass jedes Gruppenmitglied  bezahlt und so diesen Vorgang transparenter macht sowohl für den Dienstleister als auch für die Teilnehmer. Bis zu dieser Stufe scheint die Bedienung der App eigentlich unproblematisch zu sein. Vorschläge zur Auswahl gibt es ausreichend. Was allerdings die Kommunikation untereinander betrifft ist etwas schwach , es ist nicht klar ob die Informationen die das einzelne Gruppenmitglied erfährt ausreichend sind oder ob noch ein direkter Austausch notwendig ist. Übersichtlich sind wie gesagt die zahlreichen Vorschläge und Möglichkeiten zusätzlich andere Freizeitmöglichkeiten zu nutzen. <span class=""inline-suggestion""> aufgrund hoher nachhaltigkeit der dienstleistung ist sicherlich vielen diesbezüglich super. könnte aber stehen oder ähnlich vielen alleinstehenden mö</span>Wichtige Utensilien wie Skipässe können  ebenfalls mitgebucht  werden, wahrscheinlich eher für die ganze Gruppe als für das einzelne Gruppenmitglied. Insgesamt sehe ich die durchaus pratikable und übersichtliche App gut als Organisator von zusätzlichen Aufgabenstellungen aber für Individualreisenden  würde ich deshalb darauf achten, nicht in die reiseplanung zu integrieren, damit die Gruppendynamik nicht gestört wird. 
